date,social distancing,isPartial
2021-02-05,89,False
2021-02-06,73,False
2021-02-07,0,False
2021-02-08,0,False
2021-02-09,0,False
2021-02-10,68,False
2021-02-11,0,False
2021-02-12,0,False
2021-02-13,0,False
2021-02-14,0,False
2021-02-15,73,False
2021-02-16,0,False
2021-02-17,0,False
2021-02-18,0,False
2021-02-19,0,False
2021-02-20,100,False
2021-02-21,0,False
2021-02-22,81,False
2021-02-23,0,False
2021-02-24,0,False
2021-02-25,0,False
2021-02-26,67,False
2021-02-27,85,False
2021-02-28,0,False
2021-03-01,0,False
2021-03-02,0,False
2021-03-03,0,False
2021-03-04,0,False
2021-03-05,78,False
2021-03-06,0,False
2021-03-07,0,False
