date,face shield,isPartial
2020-11-18,27,False
2020-11-19,30,False
2020-11-20,26,False
2020-11-21,21,False
2020-11-22,28,False
2020-11-23,31,False
2020-11-24,26,False
2020-11-25,35,False
2020-11-26,23,False
2020-11-27,40,False
2020-11-28,34,False
2020-11-29,0,False
2020-11-30,19,False
2020-12-01,31,False
2020-12-02,32,False
2020-12-03,44,False
2020-12-04,27,False
2020-12-05,37,False
2020-12-06,25,False
2020-12-07,26,False
2020-12-08,40,False
2020-12-09,39,False
2020-12-10,23,False
2020-12-11,20,False
2020-12-12,30,False
2020-12-13,33,False
2020-12-14,23,False
2020-12-15,94,False
2020-12-16,100,False
2020-12-17,64,False
2020-12-18,57,False
