date,ecq,isPartial
2020-11-06,0,False
2020-11-07,0,False
2020-11-08,0,False
2020-11-09,28,False
2020-11-10,36,False
2020-11-11,54,False
2020-11-12,0,False
2020-11-13,0,False
2020-11-14,0,False
2020-11-15,0,False
2020-11-16,55,False
2020-11-17,31,False
2020-11-18,0,False
2020-11-19,42,False
2020-11-20,52,False
2020-11-21,0,False
2020-11-22,0,False
2020-11-23,36,False
2020-11-24,0,False
2020-11-25,0,False
2020-11-26,0,False
2020-11-27,32,False
2020-11-28,0,False
2020-11-29,0,False
2020-11-30,55,False
2020-12-01,44,False
2020-12-02,48,False
2020-12-03,56,False
2020-12-04,50,False
2020-12-05,47,False
2020-12-06,100,False
