date,Frontliners,isPartial
2020-12-08,77,False
2020-12-09,70,False
2020-12-10,100,False
2020-12-11,61,False
2020-12-12,0,False
2020-12-13,50,False
2020-12-14,42,False
2020-12-15,0,False
2020-12-16,32,False
2020-12-17,50,False
2020-12-18,0,False
2020-12-19,0,False
2020-12-20,0,False
2020-12-21,0,False
2020-12-22,0,False
2020-12-23,0,False
2020-12-24,0,False
2020-12-25,0,False
2020-12-26,0,False
2020-12-27,0,False
2020-12-28,0,False
2020-12-29,0,False
2020-12-30,0,False
2020-12-31,0,False
2021-01-01,0,False
2021-01-02,0,False
2021-01-03,0,False
2021-01-04,37,False
2021-01-05,35,False
2021-01-06,49,False
2021-01-07,54,False
